Date,Exit Date,From State,To State,Exited Asset,Entered Asset,Duration Days,Whipsaw,Entry Price,Exit Price,Previous 10D High,Following 10D Low,Entry vs 10D Low,Exit vs Previous 10D High,Return 1D,Return 3D,Return 5D,Return 10D,Return 20D,MAE,MFE,Downside Avoided,Upside Captured,Timing Score,Outcome Score,Transition Quality,Timing Class
1995-10-13,1996-02-05,MODERATE,DEFENSIVE,TQQQ,TLT,77,False,,3.38194195228,3.38194195228,,,0.0,,,,,,,,-0.08285443401862413,,100.0,66.57088680372482,86.62835472148993,EXCELLENT
1996-02-05,1996-04-12,DEFENSIVE,MODERATE,TLT,TQQQ,47,False,3.38194195228,,,3.10173306594,0.09033945874226323,,0.01767984322430194,0.03876414151094987,0.04514228988971136,0.0003413372128464598,-0.017543398791928122,-0.08285443401862413,0.13121974650417023,,0.13121974650417023,81.93210825154735,59.028457977942274,72.77064814210533,GOOD
1996-04-12,1996-05-02,MODERATE,AGGRESSIVE,TQQQ,TQQQ,14,False,3.06322144957,3.8592376854,4.17037709925,3.06322144957,0.0,-0.07460702148636766,0.029397707721275257,0.07574974384648958,0.1385087854583804,0.3235218454608022,,0.0,0.3614350669408566,0.0,0.3614350669408566,100.0,100.0,100.0,EXCELLENT
1996-05-02,1996-05-23,AGGRESSIVE,MODERATE,TQQQ,TQQQ,15,False,3.8592376854,4.46718215508,4.55178023215,3.8592376854,0.0,-0.018585712129172927,0.019320066776937095,0.017091882479677745,0.023964952205428602,0.1769328969094648,,0.0,0.17945060740103624,-0.12828279875230142,0.17945060740103624,100.0,85.38657938189296,94.15463175275718,EXCELLENT
1996-05-23,1996-07-01,MODERATE,AGGRESSIVE,TQQQ,TQQQ,26,False,4.46718215508,4.27643817845,4.27643817845,3.89411952569,0.14716102718712998,0.0,-0.014283773041902537,-0.06560088346447834,-0.002533357511990131,-0.010575937579862082,-0.096928283082794,-0.12828279875230142,0.025874184800939615,-0.36023218904297594,0.025874184800939615,70.56779456257401,49.49332849760197,62.1380081365852,GOOD
1996-07-01,1996-07-05,AGGRESSIVE,MODERATE,TQQQ,TQQQ,3,True,4.27643817845,3.73499023678,4.27643817845,4.02676783648,0.062002666185058564,-0.12661189501077952,-0.03083359639909311,,,,,-0.058382778272850655,0.0,-0.2674873778308211,0.0,87.59946676298829,,,EXCELLENT
1996-07-05,1996-07-17,MODERATE,DEFENSIVE,TQQQ,TLT,8,False,,3.24706408171,4.14458020963,,,-0.21655175736124166,,,,,,,,-0.15741499912771062,,56.68964852775167,81.48299982554212,66.60698904686785,FAIR
1996-07-17,1996-07-23,DEFENSIVE,MODERATE,TLT,TQQQ,4,True,3.24706408171,,,3.12322935161,0.03964957938044611,,0.058612947755491085,-0.03813744569980426,,,,-0.03813744569980426,0.058612947755491085,,0.058612947755491085,92.07008412391077,,,EXCELLENT
1996-07-23,1996-07-26,MODERATE,DEFENSIVE,TQQQ,TLT,3,True,,3.22969216212,3.43738407909,,,-0.060421504315858576,,,,,,,,-0.0615090579374602,,87.91569913682828,62.30181158749204,77.67014411709378,EXCELLENT
1996-07-26,1996-07-29,DEFENSIVE,MODERATE,TLT,TQQQ,1,True,3.22969216212,,,3.22969216212,0.0,,,,,,,0.0,0.0,,0.0,100.0,,,EXCELLENT
1996-07-29,1996-08-13,MODERATE,DEFENSIVE,TQQQ,TLT,11,False,,3.75247328316,3.99169884579,,,-0.05993076428656641,,,,,,,,-0.08638379718643252,,88.01384714268671,67.2767594372865,79.71901206052664,EXCELLENT
1996-08-13,1997-03-07,DEFENSIVE,MODERATE,TLT,TQQQ,140,False,3.75247328316,,,3.42832039212,0.09455151618415436,,0.03570836328171301,0.012229316100914378,-0.031056696486819746,0.037098852739270605,0.009402498349112332,-0.08638379718643252,0.051070096083034144,,0.051070096083034144,81.08969676316913,57.41977054785412,71.62172627704312,GOOD
1997-03-07,1997-03-26,MODERATE,DEFENSIVE,TQQQ,TLT,13,False,,6.15507060196,6.35860205313,,,-0.03200883613557992,,,,,,,,-0.17612639412044961,,93.59823277288402,85.22527882408993,90.24905119336637,EXCELLENT
1997-03-26,1997-03-31,DEFENSIVE,MODERATE,TLT,TQQQ,2,True,6.15507060196,,,5.80567697745,0.06018137520690359,,-0.05676516925715536,,,,,-0.05676516925715536,0.0,,0.0,87.96372495861928,,,EXCELLENT
1997-03-31,1997-04-04,MODERATE,DEFENSIVE,TQQQ,TLT,4,True,,5.82980378615,6.15507060196,,,-0.052845342782327,,,,,,,,-0.12050136369065179,,89.4309314435346,74.10027273813036,83.2986679613729,EXCELLENT
1997-04-04,1997-04-11,DEFENSIVE,MODERATE,TLT,TQQQ,5,True,5.82980378615,,,5.61617200561,0.038038681921886086,,0.0356414626326933,0.02038868416504558,,,,-0.03664476342197487,0.06515530452369611,,0.06515530452369611,92.39226361562278,,,EXCELLENT
1997-04-11,1997-05-23,MODERATE,DEFENSIVE,TQQQ,TLT,30,False,,8.8035832257,8.8035832257,,,0.0,,,,,,,,-0.1203713318943197,,100.0,74.07426637886394,89.62970655154558,EXCELLENT
1997-05-23,1997-10-24,DEFENSIVE,MODERATE,TLT,TQQQ,106,False,8.8035832257,,,7.74388418738,0.13684334794765696,,0.07934577491138062,0.03212309626885057,-0.006740912809997557,-0.025802864042548945,0.00891652198741566,-0.1203713318943197,0.07934577491138062,,0.07934577491138062,72.6313304104686,51.783304397483136,64.29212000527441,GOOD
1997-10-24,1997-10-28,MODERATE,DEFENSIVE,TQQQ,TLT,2,True,,9.81392010973,12.9735416079,,,-0.24354348208557064,,,,,,,,-0.19350102191144147,,51.291303582885874,88.70020438228829,66.25486390264683,FAIR
1997-10-28,1997-10-29,DEFENSIVE,MODERATE,TLT,TQQQ,1,True,9.81392010973,,,9.81392010973,0.0,,,,,,,0.0,0.0,,0.0,100.0,,,EXCELLENT
1997-10-29,1998-01-06,MODERATE,DEFENSIVE,TQQQ,TLT,45,False,,8.1264343382,8.4067327097,,,-0.033342129597695225,,,,,,,,-0.14831228772310012,,93.33157408046095,79.66245754462003,87.86392746612458,EXCELLENT
1998-01-06,1998-03-31,DEFENSIVE,MODERATE,TLT,TQQQ,58,False,8.1264343382,,,6.92118427047,0.17413928319642236,,-0.04552788336095126,-0.14831228772310012,-0.04344646721137513,0.04589105334635657,0.35908013009877404,-0.14831228772310012,0.35908013009877404,,0.35908013009877404,65.17214336071552,100.0,79.10328601642931,FAIR
1998-03-31,1998-04-07,MODERATE,AGGRESSIVE,TQQQ,TQQQ,5,True,13.5047962944,12.1960493866,13.9165789701,12.951937103,0.042685444424521046,-0.1236316473464194,0.018493897764571665,0.030491587338548287,,,,-0.04093798820417993,0.030491587338548287,0.0,0.030491587338548287,91.46291111509579,,,EXCELLENT
1998-04-07,1998-08-27,AGGRESSIVE,MODERATE,TQQQ,TQQQ,99,False,12.1960493866,14.6652748733,18.1110571826,12.1960493866,0.0,-0.19025848544117552,0.022147538980678227,0.0518662517548516,0.12600091942792657,0.2911684765151621,0.1389805908757913,0.0,0.2911684765151621,-0.37145493425137543,0.2911684765151621,100.0,100.0,100.0,EXCELLENT
1998-08-27,1998-09-01,MODERATE,DEFENSIVE,TQQQ,TLT,3,True,,11.0246495382,18.1110571826,,,-0.39127520679511674,,,,,,,,-0.025622896031407216,,21.74495864097665,55.124579206281446,35.09680686709857,VERY_POOR
1998-09-01,1998-09-02,DEFENSIVE,MODERATE,TLT,TQQQ,1,True,11.0246495382,,,11.0246495382,0.0,,,,,,,0.0,0.0,,0.0,100.0,,,EXCELLENT
1998-09-02,1998-11-10,MODERATE,DEFENSIVE,TQQQ,TLT,47,False,,17.4889854833,17.4889854833,,,0.0,,,,,,,,-0.026389227873777843,,100.0,55.27784557475557,82.11113822990222,EXCELLENT
1998-11-10,1998-12-04,DEFENSIVE,MODERATE,TLT,TQQQ,16,False,17.4889854833,,,17.0274646601,0.02710449455704733,,-0.023269527537123302,-0.0061663141811728606,0.0732287731682848,0.25382031255265214,,-0.026389227873777843,0.3235048269610912,,0.3235048269610912,94.57910108859053,100.0,96.74746065315432,EXCELLENT
1998-12-04,1999-01-06,MODERATE,DEFENSIVE,TQQQ,TLT,21,False,,38.3774820114,38.3774820114,,,0.0,,,,,,,,-0.09304945543168353,,100.0,68.6098910863367,87.44395643453468,EXCELLENT
1999-01-06,1999-01-26,DEFENSIVE,MODERATE,TLT,TQQQ,13,False,38.3774820114,,,34.8064782094,0.10259595298657942,,0.0032438962765464208,0.05439415610904086,-0.028940521401848995,-0.02318980962939765,,-0.09304945543168353,0.09381862630097704,,0.09381862630097704,79.48080940268412,45.36203807412047,65.83330087125866,GOOD
1999-01-26,1999-07-08,MODERATE,DEFENSIVE,TQQQ,TLT,113,False,,52.3346211683,52.3346211683,,,0.0,,,,,,,,-0.22541935639816568,,100.0,95.08387127963314,98.03354851185327,EXCELLENT
1999-07-08,1999-10-15,DEFENSIVE,MODERATE,TLT,TQQQ,69,False,52.3346211683,,,40.5373845472,0.2910211586878233,,0.02282072608033725,-0.0028822349819811466,0.06676579306580477,-0.1275267083989633,-0.1963788952450699,-0.22541935639816568,0.10603661385746976,,0.10603661385746976,41.79576826243534,63.35315861316096,50.41872440272559,POOR
1999-10-15,1999-11-05,MODERATE,DEFENSIVE,TQQQ,TLT,15,False,,71.3888225489,71.3888225489,,,0.0,,,,,,,,0.0,,100.0,50.0,80.0,EXCELLENT
1999-11-05,2000-01-04,DEFENSIVE,MODERATE,TLT,TQQQ,39,False,71.3888225489,,,71.3888225489,0.0,,0.03278555887508561,0.04373294542099315,0.13029932594319482,0.3379425690705937,0.5235107204842935,0.0,0.5235107204842935,,0.5235107204842935,100.0,100.0,100.0,EXCELLENT
2000-01-04,2000-08-24,MODERATE,DEFENSIVE,TQQQ,TLT,162,False,,99.7619755775,99.7619755775,,,0.0,,,,,,,,-0.27607457356038645,,100.0,100.0,100.0,EXCELLENT
2000-08-24,2000-09-19,DEFENSIVE,MODERATE,TLT,TQQQ,17,False,99.7619755775,,,72.2202307124,0.38135775243890446,,-0.01452185167759179,-0.00018685464168166632,0.09461470114099102,-0.11976324510352487,,-0.27607457356038645,0.11142474606333952,,0.11142474606333952,23.728449512219107,68.9229402281982,41.806245798610746,VERY_POOR
2000-09-19,2003-04-22,MODERATE,DEFENSIVE,TQQQ,TLT,642,False,,0.252243469183,0.252243469183,,,0.0,,,,,,,,-0.053846281356629055,,100.0,60.769256271325816,84.30770250853033,EXCELLENT
2003-04-22,2003-08-27,DEFENSIVE,MODERATE,TLT,TQQQ,89,False,0.252243469183,38.25949478149414,38.563743591308594,0.238661096371,0.05691071154255534,-0.007889504012857929,0.028358753692093952,-0.053846281356629055,0.03492386383494006,0.13463643684808946,0.010089448488966202,-0.053846281356629055,0.1586332537710624,-0.006789672503017874,0.1586332537710624,88.61785769148894,76.92728736961789,83.94162956274052,EXCELLENT
2003-08-27,2003-09-16,MODERATE,AGGRESSIVE,TQQQ,TQQQ,13,False,0.401982392428,0.458537718972,0.465519922868,0.401982392428,0.0,-0.014998721973022433,0.030314235398214873,0.09728910802729951,0.12630982760543263,0.0660706112140399,,0.0,0.1580604813465314,-0.17227157623607325,0.1580604813465314,100.0,75.26196552108652,90.1047862084346,EXCELLENT
2003-09-16,2004-01-07,AGGRESSIVE,MODERATE,TQQQ,TQQQ,76,False,0.458537718972,0.568702337534,0.568702337534,0.379544703361,0.20812572250775596,0.0,-0.013222145765003579,0.01912376992815168,0.007941848971910526,-0.17227157623607325,0.05695962344505601,-0.17227157623607325,0.06404006961266595,-0.10788497602110159,0.06404006961266595,58.37485549844881,61.391924689011205,59.58168317467377,FAIR
2004-01-07,2004-02-11,MODERATE,AGGRESSIVE,TQQQ,TQQQ,24,False,0.568702337534,0.561358623081,0.561358623081,0.507347899486,0.12093168831517564,0.0,0.0323101832017727,0.049897068923694166,0.03753594649806358,0.02826970398031614,-0.10360358941988257,-0.10788497602110159,0.07670852797469285,-0.21364623550050044,0.07670852797469285,75.81366233696487,57.50718929961272,68.491073122024,GOOD
2004-02-11,2004-03-01,AGGRESSIVE,MODERATE,TQQQ,TQQQ,12,False,0.561358623081,0.531588228002,0.552887385771,0.50343660627,0.11505324819374718,-0.038523501018744355,-0.02560617517213415,-0.016727024089278286,-0.059727381572906024,-0.07559242285635481,,-0.1031818421049574,0.0,-0.23032725235318674,0.0,76.98935036125056,38.05452368541879,61.41541969091786,GOOD
2004-03-01,2004-03-15,MODERATE,AGGRESSIVE,TQQQ,TQQQ,10,False,0.531588228002,0.437864755883,0.531588228002,0.441426466494,0.20425091912613147,-0.17630840410304838,-0.03293831375990164,-0.01752365015683721,-0.09717900075056907,,,-0.16960827339400897,0.0,-0.06558140027071058,0.0,59.149816174773704,30.564199849886187,47.71556964481869,FAIR
2004-03-15,2004-03-19,AGGRESSIVE,MODERATE,TQQQ,TQQQ,4,True,0.437864755883,0.435698371174,0.513333620743,0.437864755883,0.0,-0.15123741448423078,0.015260426538612482,0.03734759906177443,,,,0.0,0.0623261860159674,-0.060935272811468155,0.0623261860159674,100.0,,,EXCELLENT
2004-03-19,2004-03-25,MODERATE,DEFENSIVE,TQQQ,TLT,4,True,42.9786262512207,0.459690791157,0.4689304451,42.9786262512207,0.0,-0.019703676823605742,0.006083473889036073,0.007299014812735205,,,,0.0,0.007851622172424966,-0.02219725060690858,0.007851622172424966,96.05926463527885,54.43945012138172,79.41133882972,EXCELLENT
2004-03-25,2004-05-28,DEFENSIVE,MODERATE,TLT,TQQQ,45,False,0.459690791157,39.80366897583008,39.913856506347656,0.449486919464,0.022701153807029195,-0.0027606335283600902,-0.02219725060690858,0.03958238142035264,0.05612497678507644,0.12407279583836717,0.14129323001342642,-0.02219725060690858,0.17795338738700406,-0.023532595835673797,0.17795338738700406,95.45976923859416,78.25864600268528,88.5793199442306,EXCELLENT
2004-05-28,2004-06-23,MODERATE,AGGRESSIVE,TQQQ,TQQQ,16,False,0.48649261403,0.509438284961,0.514922754252,0.465382083327,0.04536171773541775,-0.010651052503917735,0.004578417541736046,-0.04339332210642399,0.049072756441740806,0.020026132259839846,,-0.04339332210642399,0.05843899660981666,-0.20929483117501158,0.05843899660981666,90.92765645291645,59.81455128834816,78.48241438708914,EXCELLENT
2004-06-23,2004-07-21,AGGRESSIVE,MODERATE,TQQQ,TQQQ,19,False,0.509438284961,0.402815485116,0.466155019891,0.409084334233,0.24531359998459856,-0.13587654765534973,-0.010634450907855864,-0.001619341104414862,0.045674528147764626,-0.125501906398524,,-0.19698941695299277,0.045674528147764626,-0.17951597981437128,0.045674528147764626,50.93728000308029,59.134905629552925,54.21633025366934,FAIR
2004-07-21,2004-08-18,MODERATE,DEFENSIVE,TQQQ,TLT,20,False,40.819698333740234,0.376609765685,0.393699029906,40.26937484741211,0.013666054872055966,-0.04340692489153519,0.0014188872272020703,0.0,-0.013364435525766272,0.006292334504509389,,-0.01348181169367546,0.030988616661117074,-0.02327149275871543,0.030988616661117074,91.31861502169296,54.65429855174308,76.652888433713,EXCELLENT
2004-08-18,2004-11-12,DEFENSIVE,MODERATE,TLT,TQQQ,59,False,0.376609765685,43.111263275146484,43.70197296142578,0.36784549425,0.023825958376544554,-0.013516773871987353,-0.02327149275871543,0.014736375008506775,0.054808699074640366,0.027473801945046228,0.11294388830473756,-0.02327149275871543,0.15313202562632577,-0.016126113682434107,0.15313202562632577,95.23480832469109,72.58877766094751,86.17639605919365,EXCELLENT
2004-11-12,2005-02-04,MODERATE,AGGRESSIVE,TQQQ,TQQQ,57,False,0.543127426328,0.51730821721,0.51730821721,0.532488939789,0.01997879344351361,0.0,0.004663637854057212,0.02307837554023706,-0.015236088133031678,0.03752383222439626,0.1133773253623398,-0.01958745963341446,0.1133846844033426,-0.0828229307937074,0.1133846844033426,96.00424131129728,72.67546507246796,86.67273081576555,EXCELLENT
2005-02-04,2005-03-15,AGGRESSIVE,MODERATE,TQQQ,TQQQ,26,False,0.51730821721,0.47829596445,0.522254578095,0.474463234537,0.09030200773050368,-0.08417085361959953,-0.010922265400060804,-0.054869641327343066,-0.010823595755346416,-0.04209880218886841,0.009561728811649628,-0.0828229307937074,0.021334299952787683,-0.08833644615543645,0.021334299952787683,81.93959845389926,51.91234576232993,69.92869737727153,GOOD
2005-03-15,2005-04-21,MODERATE,AGGRESSIVE,TQQQ,TQQQ,26,False,0.47829596445,0.420462398299,0.472301045442,0.43604499874,0.09689588421398887,-0.1097576379372337,-0.03190854762604933,-0.036065074502219185,-0.07425730434677935,-0.025431371629880406,-0.08833644615543645,-0.08833644615543645,0.0,-0.08029283538451515,0.0,80.62082315720222,44.91372567402392,66.3379841639309,GOOD
2005-04-21,2005-05-19,AGGRESSIVE,MODERATE,TQQQ,TQQQ,20,False,0.420462398299,0.482842965666,0.482842965666,0.386702280167,0.0873026094323015,0.0,-0.05452702413045851,-0.05741978874846132,-0.08029283538451515,-0.0006005512217537312,,-0.08029283538451515,0.12159480681704893,-0.008386075028378848,0.12159480681704893,82.5394781135397,49.87988975564925,69.47564277038352,GOOD
2005-05-19,2005-10-24,MODERATE,AGGRESSIVE,TQQQ,TQQQ,108,False,0.482842965666,0.522332843681,0.522332843681,0.478793808329,0.008456996031614539,0.0,0.012746579899969745,0.03685061305482118,0.05266520564491395,0.04083359791066821,0.026399740434072116,-0.008386075028378848,0.09231720080775485,-0.08893931158265744,0.09231720080775485,98.30860079367709,60.53304112898279,83.19837692779936,EXCELLENT
2005-10-24,2005-11-17,AGGRESSIVE,MODERATE,TQQQ,TQQQ,17,False,0.522332843681,0.604253856086,0.604253856086,0.475876920147,0.09762172017010107,0.0,-0.009493093296710775,-0.08893931158265744,-0.025595783307022946,0.0667399487371505,,-0.08893931158265744,0.1090565534948229,-0.010569731556816064,0.1090565534948229,80.47565596597978,63.3479897474301,73.62458947855991,GOOD
2005-11-17,2006-01-06,MODERATE,AGGRESSIVE,TQQQ,TQQQ,33,False,0.604253856086,0.661532138691,0.661532138691,0.597867055035,0.010682644238736438,0.0,0.005787696859153035,0.03073938170343493,0.04253758532298346,0.05376749124688418,0.018864275291240684,-0.010569731556816064,0.05376749124688418,-0.14103993834618722,0.05376749124688418,97.86347115225271,60.75349824937683,83.01948199110237,EXCELLENT
2006-01-06,2006-01-20,AGGRESSIVE,MODERATE,TQQQ,TQQQ,9,False,0.661532138691,0.591945395648,0.687453189728,0.638270567539,0.03644468715154825,-0.13892988716481036,0.011525536451013396,0.03918335863211575,0.018004021920336788,,,-0.0351631761958362,0.03918335863211575,-0.06344537909596781,0.03918335863211575,92.71106256969036,53.60080438406736,77.06695929544117,EXCELLENT
2006-01-20,2006-02-10,MODERATE,DEFENSIVE,TQQQ,TLT,15,False,47.80281066894531,0.573164852602,0.629961603316,46.75748825073242,0.022356256876063352,-0.09015906749718172,-0.0003243100033356594,-0.016020706682988606,-0.0202425621767075,-0.013068240761873184,,-0.021867384021667435,0.0,-0.04535088734244086,0.0,81.96818650056366,59.07017746848817,72.80898288773346,GOOD
2006-02-10,2006-03-27,DEFENSIVE,MODERATE,TLT,TQQQ,30,False,0.573164852602,46.25484848022461,46.44241714477539,0.547171317943,0.047505294606300597,-0.004038736053855074,-0.032757865210617965,0.014923942862455464,0.01732432571697684,0.051292947206263095,-0.031023303353786114,-0.04535088734244086,0.051292947206263095,-0.048571304393221104,0.051292947206263095,90.49894107873988,60.25858944125262,78.40280042374498,EXCELLENT
2006-03-27,2006-05-30,MODERATE,AGGRESSIVE,TQQQ,TQQQ,44,False,0.580482427031,0.459314128371,0.521904252039,0.57233852629,0.014229167471548898,-0.11992644900567495,-0.014029538814212872,0.04837382094342102,0.04383322237873921,0.0629731797842139,0.024026342489529284,-0.014029538814212872,0.10251458813898262,-0.10899288183350553,0.10251458813898262,97.15416650569023,62.59463595684278,83.33035428615125,EXCELLENT
2006-05-30,2006-06-01,AGGRESSIVE,MODERATE,TQQQ,TQQQ,2,True,0.459314128371,0.498897965834,0.498897965834,0.459314128371,0.0,0.0,0.015344508099492282,,,,,0.0,0.015344508099492282,-0.1796876598427104,0.015344508099492282,100.0,,,EXCELLENT
2006-06-01,2006-08-14,MODERATE,DEFENSIVE,TQQQ,TLT,51,False,44.13597106933594,0.376511187224,0.390765668963,43.88290023803711,0.005766957742675993,-0.036478336945075185,0.012902615216275226,0.0163664932869374,0.01863650585394261,0.009438045701029685,-0.002388681743615839,-0.005733890637667494,0.02556538559271493,0.0,0.02556538559271493,92.70433261098496,50.0,75.62259956659098,EXCELLENT
